WELL,DEPTH,FACIES,W_TAR,SW,VSH,PHI,RW
well-102496,520.0000,2,  0.0050,  0.9400,  0.4170,  0.2150,  2.0420
well-102496,520.2500,2,  0.0040,  0.9500,  0.4330,  0.2070,  2.0410
well-102496,520.5000,2,  0.0010,  0.9810,  0.4550,  0.1880,  2.0410
well-102496,520.7500,2,  0.0010,  0.9840,  0.4380,  0.1940,  2.0410
well-102496,521.0000,2,  0.0030,  0.9660,  0.3810,  0.2230,  2.0410
well-102496,521.2500,2,  0.0040,  0.9580,  0.3210,  0.2500,  2.0410
well-102496,521.5000,1,  0.0010,  0.9930,  0.2490,  0.2690,  2.0400
well-102496,521.7500,1,  0.0030,  0.9780,  0.1610,  0.3100,  2.0400
well-102496,522.0000,1,  0.0010,  0.9900,  0.0870,  0.3380,  2.0400
well-102496,522.2500,1,  0.0010,  0.9940,  0.0640,  0.3460,  2.0400
well-102496,522.5000,1,  0.0000,  1.0000,  0.0320,  0.3580,  2.0400
well-102496,522.7500,1,  0.0000,  1.0000,  0.0110,  0.3660,  2.0390
well-102496,523.0000,1,  0.0000,  1.0000,  0.0120,  0.3660,  2.0390
well-102496,523.2500,1,  0.0000,  1.0000,  0.0670,  0.3450,  2.0390
well-102496,523.5000,1,  0.0000,  1.0000,  0.1280,  0.3230,  2.0390
well-102496,523.7500,1,  0.0000,  1.0000,  0.2100,  0.2920,  2.0390
well-102496,524.0000,1,  0.0000,  0.9980,  0.2520,  0.2770,  2.0380
well-102496,524.2500,1,  0.0010,  0.9950,  0.2700,  0.2700,  2.0380
well-102496,524.5000,1,  0.0010,  0.9910,  0.2870,  0.2640,  2.0380
well-102496,524.7500,2,  0.0020,  0.9810,  0.3250,  0.2500,  2.0380
well-102496,525.0000,2,  0.0000,  1.0000,  0.3210,  0.2510,  2.0380
well-102496,525.2500,2,  0.0000,  1.0000,  0.3710,  0.2330,  2.0370
well-102496,525.5000,2,  0.0000,  1.0000,  0.4080,  0.2190,  2.0370
well-102496,525.7500,2,  0.0000,  1.0000,  0.3930,  0.2240,  2.0370
well-102496,526.0000,2,  0.0000,  1.0000,  0.3440,  0.2430,  2.0370
well-102496,526.2500,2,  0.0000,  1.0000,  0.3080,  0.2560,  2.0370
well-102496,526.5000,1,  0.0000,  1.0000,  0.2670,  0.2710,  2.0360
well-102496,526.7500,1,  0.0000,  1.0000,  0.2520,  0.2770,  2.0360
well-102496,527.0000,1,  0.0000,  1.0000,  0.2740,  0.2690,  2.0360
well-102496,527.2500,1,  0.0000,  1.0000,  0.2350,  0.2830,  2.0360
well-102496,527.5000,1,  0.0000,  1.0000,  0.1780,  0.3040,  2.0360
well-102496,527.7500,1,  0.0000,  1.0000,  0.1410,  0.3180,  2.0360
well-102496,528.0000,1,  0.0000,  1.0000,  0.2210,  0.2880,  2.0350
well-102496,528.2500,1,  0.0000,  1.0000,  0.2600,  0.2740,  2.0350
well-102496,528.5000,1,  0.0000,  1.0000,  0.2160,  0.2900,  2.0350
well-102496,528.7500,1,  0.0000,  1.0000,  0.1800,  0.3040,  2.0350
well-102496,529.0000,1,  0.0000,  1.0000,  0.1970,  0.2970,  2.0350
well-102496,529.2500,1,  0.0000,  1.0000,  0.2440,  0.2800,  2.0340
well-102496,529.5000,1,  0.0000,  1.0000,  0.2840,  0.2650,  2.0340
well-102496,529.7500,2,  0.0010,  0.9920,  0.3020,  0.2580,  2.0340
well-102496,530.0000,1,  0.0010,  0.9890,  0.2610,  0.2730,  2.0340
well-102496,530.2500,1,  0.0010,  0.9920,  0.1940,  0.2980,  2.0340
well-102496,530.5000,1,  0.0000,  0.9970,  0.1540,  0.3130,  2.0330
well-102496,530.7500,1,  0.0000,  1.0000,  0.1330,  0.3210,  2.0330
well-102496,531.0000,1,  0.0000,  1.0000,  0.1230,  0.3250,  2.0330
well-102496,531.2500,1,  0.0000,  1.0000,  0.1150,  0.3280,  2.0330
well-102496,531.5000,1,  0.0000,  1.0000,  0.1050,  0.3310,  2.0330
well-102496,531.7500,1,  0.0000,  1.0000,  0.0960,  0.3340,  2.0320
well-102496,532.0000,1,  0.0000,  1.0000,  0.0940,  0.3350,  2.0320
well-102496,532.2500,1,  0.0000,  1.0000,  0.0950,  0.3350,  2.0320
well-102496,532.5000,1,  0.0000,  1.0000,  0.0760,  0.3420,  2.0320
well-102496,532.7500,1,  0.0000,  1.0000,  0.0240,  0.3540,  2.0320
well-102496,533.0000,1,  0.0000,  1.0000,  0.0190,  0.3480,  2.0310
well-102496,533.2500,1,  0.0000,  1.0000,  0.0780,  0.3320,  2.0310
well-102496,533.5000,1,  0.0000,  1.0000,  0.1030,  0.3300,  2.0310
well-102496,533.7500,1,  0.0000,  1.0000,  0.1290,  0.3220,  2.0310
well-102496,534.0000,1,  0.0000,  1.0000,  0.1380,  0.3190,  2.0310
well-102496,534.2500,1,  0.0000,  1.0000,  0.1270,  0.3230,  2.0310
well-102496,534.5000,1,  0.0000,  1.0000,  0.1040,  0.3320,  2.0300
well-102496,534.7500,1,  0.0000,  1.0000,  0.0800,  0.3410,  2.0300
well-102496,535.0000,1,  0.0000,  1.0000,  0.0600,  0.3480,  2.0300
well-102496,535.2500,1,  0.0000,  1.0000,  0.0490,  0.3520,  2.0300
well-102496,535.5000,1,  0.0000,  1.0000,  0.0720,  0.3430,  2.0300
well-102496,535.7500,1,  0.0000,  1.0000,  0.0980,  0.3340,  2.0290
well-102496,536.0000,1,  0.0000,  1.0000,  0.1020,  0.3320,  2.0290
well-102496,536.2500,1,  0.0000,  1.0000,  0.1040,  0.3310,  2.0290
well-102496,536.5000,1,  0.0000,  1.0000,  0.1160,  0.3270,  2.0290
well-102496,536.7500,1,  0.0000,  1.0000,  0.1200,  0.3260,  2.0290
well-102496,537.0000,1,  0.0000,  1.0000,  0.1090,  0.3300,  2.0280
well-102496,537.2500,1,  0.0000,  1.0000,  0.1020,  0.3320,  2.0280
well-102496,537.5000,1,  0.0000,  1.0000,  0.1110,  0.3290,  2.0280
well-102496,537.7500,1,  0.0000,  1.0000,  0.1220,  0.3250,  2.0280
well-102496,538.0000,1,  0.0000,  1.0000,  0.1280,  0.3220,  2.0280
well-102496,538.2500,1,  0.0000,  1.0000,  0.1210,  0.3250,  2.0270
well-102496,538.5000,1,  0.0000,  1.0000,  0.0880,  0.3370,  2.0270
well-102496,538.7500,1,  0.0000,  1.0000,  0.0710,  0.3440,  2.0270
well-102496,539.0000,1,  0.0000,  1.0000,  0.0650,  0.3460,  2.0270
well-102496,539.2500,1,  0.0000,  1.0000,  0.0800,  0.3400,  2.0270
well-102496,539.5000,1,  0.0000,  1.0000,  0.0960,  0.3350,  2.0260
well-102496,539.7500,1,  0.0000,  1.0000,  0.0970,  0.3340,  2.0260
well-102496,540.0000,1,  0.0000,  1.0000,  0.0860,  0.3380,  2.0260
well-102496,540.2500,1,  0.0000,  1.0000,  0.0660,  0.3460,  2.0260
well-102496,540.5000,1,  0.0000,  1.0000,  0.0620,  0.3470,  2.0260
well-102496,540.7500,1,  0.0000,  1.0000,  0.0830,  0.3390,  2.0260
well-102496,541.0000,1,  0.0000,  1.0000,  0.0870,  0.3380,  2.0250
well-102496,541.2500,1,  0.0000,  1.0000,  0.0790,  0.3410,  2.0250
well-102496,541.5000,1,  0.0000,  1.0000,  0.0750,  0.3420,  2.0250
well-102496,541.7500,1,  0.0000,  1.0000,  0.0760,  0.3420,  2.0250
well-102496,542.0000,1,  0.0000,  1.0000,  0.0780,  0.3410,  2.0250
well-102496,542.2500,1,  0.0000,  1.0000,  0.0780,  0.3410,  2.0240
well-102496,542.5000,1,  0.0000,  1.0000,  0.0780,  0.3410,  2.0240
well-102496,542.7500,1,  0.0000,  1.0000,  0.0780,  0.3410,  2.0240
well-102496,543.0000,1,  0.0000,  1.0000,  0.0780,  0.3410,  2.0240
well-102496,543.2500,1,  0.0000,  1.0000,  0.0920,  0.3360,  2.0240
well-102496,543.5000,1,  0.0000,  1.0000,  0.1030,  0.3320,  2.0230
well-102496,543.7500,1,  0.0000,  1.0000,  0.0940,  0.3350,  2.0230
well-102496,544.0000,1,  0.0000,  1.0000,  0.0670,  0.3450,  2.0230
well-102496,544.2500,1,  0.0000,  1.0000,  0.0580,  0.3480,  2.0230
well-102496,544.5000,1,  0.0000,  1.0000,  0.0540,  0.3480,  2.0230
well-102496,544.7500,1,  0.0000,  1.0000,  0.0470,  0.3440,  2.0220
well-102496,545.0000,1,  0.0000,  1.0000,  0.0350,  0.3430,  2.0220
well-102496,545.2500,1,  0.0000,  1.0000,  0.0280,  0.3480,  2.0220
well-102496,545.5000,1,  0.0000,  1.0000,  0.0270,  0.3600,  2.0220
well-102496,545.7500,1,  0.0000,  1.0000,  0.0280,  0.3600,  2.0220
well-102496,546.0000,1,  0.0000,  1.0000,  0.0300,  0.3590,  2.0210
well-102496,546.2500,1,  0.0000,  1.0000,  0.0310,  0.3580,  2.0210
well-102496,546.5000,1,  0.0000,  1.0000,  0.0370,  0.3560,  2.0210
well-102496,546.7500,1,  0.0000,  1.0000,  0.0520,  0.3490,  2.0210
well-102496,547.0000,1,  0.0000,  1.0000,  0.0670,  0.3370,  2.0210
well-102496,547.2500,1,  0.0000,  1.0000,  0.0760,  0.3400,  2.0210
well-102496,547.5000,1,  0.0000,  1.0000,  0.0800,  0.3400,  2.0200
well-102496,547.7500,1,  0.0000,  1.0000,  0.0770,  0.3410,  2.0200
well-102496,548.0000,1,  0.0000,  1.0000,  0.0610,  0.3480,  2.0200
well-102496,548.2500,1,  0.0000,  1.0000,  0.0420,  0.3540,  2.0200
well-102496,548.5000,1,  0.0000,  1.0000,  0.0330,  0.3580,  2.0200
well-102496,548.7500,1,  0.0000,  1.0000,  0.0000,  0.3700,  2.0190
well-102496,549.0000,1,  0.0000,  1.0000,  0.0160,  0.3640,  2.0190
well-102496,549.2500,1,  0.0000,  1.0000,  0.0270,  0.3550,  2.0190
well-102496,549.5000,1,  0.0000,  1.0000,  0.0310,  0.3580,  2.0190
well-102496,549.7500,1,  0.0000,  1.0000,  0.0350,  0.3570,  2.0190
well-102496,550.0000,1,  0.0000,  1.0000,  0.0340,  0.3580,  2.0180
well-102496,550.2500,1,  0.0000,  1.0000,  0.0300,  0.3590,  2.0180
well-102496,550.5000,1,  0.0000,  1.0000,  0.0230,  0.3620,  2.0180
well-102496,550.7500,1,  0.0000,  1.0000,  0.0220,  0.3620,  2.0180
well-102496,551.0000,1,  0.0000,  1.0000,  0.0350,  0.3520,  2.0180
well-102496,551.2500,1,  0.0000,  1.0000,  0.0450,  0.3380,  2.0170
well-102496,551.5000,1,  0.0000,  1.0000,  0.0560,  0.3260,  2.0170
well-102496,551.7500,1,  0.0000,  1.0000,  0.0550,  0.3310,  2.0170
well-102496,552.0000,1,  0.0000,  1.0000,  0.0640,  0.3340,  2.0170
well-102496,552.2500,1,  0.0000,  1.0000,  0.1100,  0.3150,  2.0170
well-102496,552.5000,1,  0.0000,  1.0000,  0.1570,  0.2940,  2.0170
well-102496,552.7500,1,  0.0000,  1.0000,  0.1990,  0.2900,  2.0160
well-102496,553.0000,1,  0.0000,  1.0000,  0.1840,  0.3020,  2.0160
well-102496,553.2500,1,  0.0000,  1.0000,  0.1080,  0.3300,  2.0160
well-102496,553.5000,1,  0.0000,  1.0000,  0.0540,  0.3500,  2.0160
well-102496,553.7500,1,  0.0000,  1.0000,  0.0230,  0.3620,  2.0160
well-102496,554.0000,1,  0.0000,  1.0000,  0.0180,  0.3630,  2.0150
well-102496,554.2500,1,  0.0000,  1.0000,  0.0250,  0.3610,  2.0150
well-102496,554.5000,1,  0.0000,  1.0000,  0.0440,  0.3540,  2.0150
well-102496,554.7500,1,  0.0000,  1.0000,  0.0600,  0.3480,  2.0150
well-102496,555.0000,1,  0.0000,  1.0000,  0.0570,  0.3490,  2.0150
well-102496,555.2500,1,  0.0000,  1.0000,  0.0550,  0.3500,  2.0140
well-102496,555.5000,1,  0.0000,  1.0000,  0.0580,  0.3480,  2.0140
well-102496,555.7500,1,  0.0000,  1.0000,  0.0630,  0.3470,  2.0140
well-102496,556.0000,1,  0.0000,  1.0000,  0.0720,  0.3430,  2.0140
well-102496,556.2500,1,  0.0000,  1.0000,  0.0750,  0.3420,  2.0140
well-102496,556.5000,1,  0.0000,  1.0000,  0.0610,  0.3480,  2.0130
well-102496,556.7500,1,  0.0000,  1.0000,  0.0540,  0.3500,  2.0130
well-102496,557.0000,1,  0.0000,  1.0000,  0.0600,  0.3480,  2.0130
well-102496,557.2500,1,  0.0000,  1.0000,  0.0560,  0.3490,  2.0130
well-102496,557.5000,1,  0.0000,  1.0000,  0.0360,  0.3570,  2.0130
well-102496,557.7500,1,  0.0000,  1.0000,  0.0260,  0.3600,  2.0130
well-102496,558.0000,1,  0.0000,  1.0000,  0.0240,  0.3610,  2.0120
well-102496,558.2500,1,  0.0000,  1.0000,  0.0520,  0.3510,  2.0120
well-102496,558.5000,1,  0.0000,  1.0000,  0.0530,  0.3500,  2.0120
well-102496,558.7500,1,  0.0000,  1.0000,  0.0550,  0.3500,  2.0120
well-102496,559.0000,1,  0.0000,  1.0000,  0.0550,  0.3500,  2.0120
well-102496,559.2500,1,  0.0000,  1.0000,  0.0530,  0.3500,  2.0110
well-102496,559.5000,1,  0.0000,  1.0000,  0.0500,  0.3510,  2.0110
well-102496,559.7500,1,  0.0000,  1.0000,  0.0450,  0.3530,  2.0110
well-102496,560.0000,1,  0.0000,  1.0000,  0.0460,  0.3530,  2.0110
well-102496,560.2500,1,  0.0000,  1.0000,  0.0670,  0.3450,  2.0110
well-102496,560.5000,1,  0.0000,  1.0000,  0.1920,  0.2990,  2.0100
well-102496,560.7500,2,  0.0000,  1.0000,  0.4100,  0.2090,  2.0100
well-102496,561.0000,4,  0.0000,  1.0000,  0.5630,  0.1390,  2.0100
well-102496,561.2500,4,  0.0000,  1.0000,  0.6910,  0.0620,  2.0100
well-102496,561.5000,4,  0.0000,  1.0000,  0.6260,  0.0990,  2.0100
well-102496,561.7500,4,  0.0000,  1.0000,  0.5340,  0.1440,  2.0100
well-102496,562.0000,4,  0.0000,  1.0000,  0.5670,  0.1180,  2.0090
well-102496,562.2500,4,  0.0000,  1.0000,  0.6950,  0.0570,  2.0090
well-102496,562.5000,5,  0.0000,  1.0000,  0.7680,  0.0400,  2.0090
well-102496,562.7500,5,  0.0010,  0.9470,  0.8130,  0.0310,  2.0090
well-102496,563.0000,5,  0.0010,  0.9060,  0.8430,  0.0230,  2.0090
well-102496,563.2500,5,  0.0010,  0.8920,  0.8430,  0.0350,  2.0080
well-102496,563.5000,5,  0.0020,  0.9300,  0.7880,  0.0600,  2.0080
well-102496,563.7500,5,  0.0000,  0.9970,  0.7090,  0.0830,  2.0080
well-102496,564.0000,4,  0.0000,  1.0000,  0.5930,  0.1300,  2.0080
well-102496,564.2500,2,  0.0000,  1.0000,  0.4690,  0.1790,  2.0080
well-102496,564.5000,1,  0.0000,  1.0000,  0.1740,  0.3020,  2.0070
well-102496,564.7500,1,  0.0000,  1.0000,  0.0000,  0.3700,  2.0070
well-102496,565.0000,1,  0.0000,  1.0000,  0.0000,  0.3700,  2.0070
well-102497,477.0000,2,  0.0040,  0.9620,  0.4360,  0.2090,  0.6250
well-102497,477.2500,2,  0.0130,  0.8720,  0.4140,  0.2170,  0.6250
well-102497,477.5000,2,  0.0210,  0.7960,  0.4010,  0.2220,  0.6250
well-102497,477.7500,2,  0.0310,  0.7170,  0.3770,  0.2300,  0.6250
well-102497,478.0000,2,  0.0360,  0.6750,  0.3690,  0.2340,  0.6250
well-102497,478.2500,2,  0.0380,  0.6480,  0.3820,  0.2290,  0.6250
well-102497,478.5000,2,  0.0360,  0.6530,  0.4090,  0.2190,  0.6250
well-102497,478.7500,2,  0.0270,  0.7050,  0.4770,  0.1940,  0.6250
well-102497,479.0000,2,  0.0240,  0.7410,  0.4580,  0.2000,  0.6250
well-102497,479.2500,2,  0.0270,  0.7600,  0.3680,  0.2340,  0.6250
well-102497,479.5000,2,  0.0270,  0.7700,  0.3240,  0.2500,  0.6250
well-102497,479.7500,2,  0.0280,  0.7690,  0.3050,  0.2570,  0.6240
well-102497,480.0000,2,  0.0250,  0.7790,  0.3480,  0.2410,  0.6240
well-102497,480.2500,2,  0.0220,  0.7890,  0.4020,  0.2210,  0.6240
well-102497,480.5000,2,  0.0130,  0.8420,  0.4930,  0.1790,  0.6240
well-102497,480.7500,4,  0.0120,  0.8450,  0.5340,  0.1670,  0.6240
well-102497,481.0000,4,  0.0120,  0.8460,  0.5430,  0.1690,  0.6240
well-102497,481.2500,2,  0.0130,  0.8550,  0.4760,  0.1940,  0.6240
well-102497,481.5000,2,  0.0120,  0.8780,  0.4340,  0.2090,  0.6240
well-102497,481.7500,2,  0.0060,  0.9310,  0.4730,  0.1950,  0.6240
well-102497,482.0000,4,  0.0010,  0.9930,  0.5110,  0.1810,  0.6240
well-102497,482.2500,4,  0.0000,  1.0000,  0.6000,  0.1480,  0.6240
well-102497,482.5000,4,  0.0000,  0.9950,  0.5830,  0.1540,  0.6240
well-102497,482.7500,4,  0.0020,  0.9770,  0.5860,  0.1530,  0.6240
well-102497,483.0000,4,  0.0040,  0.9480,  0.5620,  0.1620,  0.6240
well-102497,483.2500,4,  0.0050,  0.9340,  0.5680,  0.1600,  0.6240
well-102497,483.5000,4,  0.0040,  0.9480,  0.6050,  0.1460,  0.6240
well-102497,483.7500,4,  0.0020,  0.9720,  0.6460,  0.1310,  0.6240
well-102497,484.0000,4,  0.0000,  1.0000,  0.6620,  0.1250,  0.6230
well-102497,484.2500,4,  0.0000,  1.0000,  0.6620,  0.1250,  0.6230
well-102497,484.5000,4,  0.0000,  1.0000,  0.6740,  0.1210,  0.6230
well-102497,484.7500,4,  0.0000,  1.0000,  0.6550,  0.1240,  0.6230
well-102497,485.0000,4,  0.0010,  0.9880,  0.5910,  0.1510,  0.6230
well-102497,485.2500,4,  0.0020,  0.9760,  0.5880,  0.1520,  0.6230
well-102497,485.5000,4,  0.0000,  1.0000,  0.6510,  0.1270,  0.6230
well-102497,485.7500,5,  0.0000,  1.0000,  0.7030,  0.1100,  0.6230
well-102497,486.0000,5,  0.0000,  1.0000,  0.7270,  0.0870,  0.6230
well-102497,486.2500,5,  0.0000,  1.0000,  0.7240,  0.0790,  0.6230
well-102497,486.5000,5,  0.0000,  1.0000,  0.7800,  0.0520,  0.6230
well-102497,486.7500,5,  0.0000,  1.0000,  0.8190,  0.0430,  0.6230
well-102497,487.0000,5,  0.0040,  0.9140,  0.7070,  0.1080,  0.6230
well-102497,487.2500,4,  0.0130,  0.8110,  0.5850,  0.1540,  0.6230
well-102497,487.5000,4,  0.0190,  0.7570,  0.5520,  0.1660,  0.6230
well-102497,487.7500,4,  0.0230,  0.7100,  0.5390,  0.1710,  0.6230
well-102497,488.0000,4,  0.0240,  0.6790,  0.5640,  0.1610,  0.6220
well-102497,488.2500,4,  0.0250,  0.6590,  0.5650,  0.1610,  0.6220
well-102497,488.5000,4,  0.0290,  0.6270,  0.5550,  0.1640,  0.6220
well-102497,488.7500,1,  0.0490,  0.6140,  0.1830,  0.2690,  0.6220
well-102497,489.0000,0,  0.0220,  0.7910,  0.0000,  0.2390,  0.6220
well-102497,489.2500,3,  0.0180,  0.8140,  0.0000,  0.2180,  0.6220
well-102497,489.5000,1,  0.0880,  0.4750,  0.0000,  0.3470,  0.6220
well-102497,489.7500,1,  0.0930,  0.4250,  0.0990,  0.3330,  0.6220
well-102497,490.0000,1,  0.0780,  0.4080,  0.2570,  0.2750,  0.6220
well-102497,490.2500,2,  0.0690,  0.4190,  0.3250,  0.2500,  0.6220
well-102497,490.5000,2,  0.0540,  0.4660,  0.4170,  0.2160,  0.6220
well-102497,490.7500,4,  0.0370,  0.5370,  0.5330,  0.1730,  0.6220
well-102497,491.0000,4,  0.0220,  0.6380,  0.6450,  0.1310,  0.6220
well-102497,491.2500,5,  0.0030,  0.8770,  0.7830,  0.0600,  0.6220
well-102497,491.5000,5,  0.0010,  0.9650,  0.8610,  0.0470,  0.6220
well-102497,491.7500,5,  0.0000,  1.0000,  0.8940,  0.0390,  0.6220
well-102497,492.0000,5,  0.0000,  1.0000,  0.9350,  0.0240,  0.6220
well-102497,492.2500,5,  0.0000,  1.0000,  0.9940,  0.0000,  0.6210
well-102497,492.5000,5,  0.0000,  1.0000,  0.9600,  0.0030,  0.6210
well-102497,492.7500,5,  0.0000,  1.0000,  0.9090,  0.0200,  0.6210
well-102497,493.0000,5,  0.0000,  1.0000,  0.8640,  0.0450,  0.6210
well-102497,493.2500,5,  0.0000,  1.0000,  0.8020,  0.0730,  0.6210
well-102497,493.5000,5,  0.0000,  1.0000,  0.7340,  0.0980,  0.6210
well-102497,493.7500,4,  0.0000,  1.0000,  0.6630,  0.1250,  0.6210
well-102497,494.0000,4,  0.0000,  1.0000,  0.6660,  0.1240,  0.6210
well-102497,494.2500,5,  0.0000,  1.0000,  0.7190,  0.1040,  0.6210
well-102497,494.5000,4,  0.0000,  1.0000,  0.6900,  0.1150,  0.6210
well-102497,494.7500,4,  0.0000,  1.0000,  0.6890,  0.1150,  0.6210
well-102497,495.0000,4,  0.0000,  1.0000,  0.6330,  0.1360,  0.6210
well-102497,495.2500,4,  0.0000,  1.0000,  0.5370,  0.1710,  0.6210
well-102497,495.5000,4,  0.0000,  1.0000,  0.5650,  0.1610,  0.6210
well-102497,495.7500,4,  0.0000,  1.0000,  0.5600,  0.1630,  0.6210
well-102497,496.0000,2,  0.0000,  1.0000,  0.4660,  0.1980,  0.6210
well-102497,496.2500,2,  0.0000,  1.0000,  0.4590,  0.2000,  0.6210
well-102497,496.5000,2,  0.0000,  1.0000,  0.4660,  0.1980,  0.6200
well-102497,496.7500,4,  0.0000,  1.0000,  0.5030,  0.1840,  0.6200
well-102497,497.0000,4,  0.0000,  1.0000,  0.5480,  0.1670,  0.6200
well-102497,497.2500,4,  0.0000,  1.0000,  0.6260,  0.1380,  0.6200
well-102497,497.5000,4,  0.0000,  1.0000,  0.6840,  0.1170,  0.6200
well-102497,497.7500,4,  0.0000,  1.0000,  0.7000,  0.1110,  0.6200
well-102497,498.0000,4,  0.0000,  1.0000,  0.6940,  0.1130,  0.6200
well-102497,498.2500,5,  0.0000,  1.0000,  0.7020,  0.1100,  0.6200
well-102497,498.5000,5,  0.0000,  1.0000,  0.7120,  0.1070,  0.6200
well-102497,498.7500,5,  0.0000,  1.0000,  0.7280,  0.1010,  0.6200
well-102497,499.0000,5,  0.0000,  1.0000,  0.7840,  0.0800,  0.6200
well-102497,499.2500,5,  0.0000,  1.0000,  0.7660,  0.0870,  0.6200
well-102497,499.5000,2,  0.0000,  1.0000,  0.5000,  0.1850,  0.6200
well-102497,499.7500,2,  0.0020,  0.9830,  0.3820,  0.2290,  0.6200
well-102497,500.0000,1,  0.0230,  0.8230,  0.2710,  0.2700,  0.6200
well-102497,500.2500,2,  0.0300,  0.7500,  0.3070,  0.2560,  0.6200
well-102497,500.5000,2,  0.0340,  0.7080,  0.3410,  0.2440,  0.6200
well-102497,500.7500,2,  0.0330,  0.7040,  0.3580,  0.2380,  0.6190
well-102497,501.0000,2,  0.0330,  0.7060,  0.3640,  0.2350,  0.6190
well-102497,501.2500,2,  0.0360,  0.7030,  0.3110,  0.2550,  0.6190
well-102497,501.5000,1,  0.0320,  0.7450,  0.2870,  0.2640,  0.6190
well-102497,501.7500,2,  0.0240,  0.7950,  0.3360,  0.2460,  0.6190
well-102497,502.0000,2,  0.0170,  0.8460,  0.3760,  0.2310,  0.6190
well-102497,502.2500,2,  0.0120,  0.8840,  0.3910,  0.2250,  0.6190
well-102497,502.5000,1,  0.0390,  0.7220,  0.2140,  0.2910,  0.6190
well-102497,502.7500,1,  0.0540,  0.6730,  0.0210,  0.3430,  0.6190
well-102497,503.0000,0,  0.0060,  0.9420,  0.0000,  0.2360,  0.6190
well-102497,503.2500,3,  0.0000,  1.0000,  0.0000,  0.1560,  0.6190
well-102497,503.5000,0,  0.0000,  1.0000,  0.0620,  0.1700,  0.6190
well-102497,503.7500,1,  0.0070,  0.9210,  0.2380,  0.1940,  0.6190
well-102497,504.0000,2,  0.0030,  0.9600,  0.3850,  0.1800,  0.6190
well-102497,504.2500,2,  0.0000,  1.0000,  0.4960,  0.1690,  0.6190
well-102497,504.5000,4,  0.0000,  1.0000,  0.5030,  0.1840,  0.6190
well-102497,504.7500,4,  0.0000,  1.0000,  0.5460,  0.1680,  0.6190
well-102497,505.0000,4,  0.0000,  1.0000,  0.5210,  0.1770,  0.6190
well-102497,505.2500,2,  0.0050,  0.9490,  0.4130,  0.2170,  0.6180
well-102497,505.5000,2,  0.0060,  0.9380,  0.4060,  0.2200,  0.6180
well-102497,505.7500,2,  0.0050,  0.9480,  0.4680,  0.1970,  0.6180
well-102497,506.0000,4,  0.0010,  0.9830,  0.5470,  0.1680,  0.6180
well-102497,506.2500,4,  0.0010,  0.9860,  0.5630,  0.1620,  0.6180
well-102497,506.5000,2,  0.0090,  0.9120,  0.4280,  0.2120,  0.6180
well-102497,506.7500,2,  0.0100,  0.9050,  0.4080,  0.2190,  0.6180
well-102497,507.0000,2,  0.0060,  0.9330,  0.4770,  0.1930,  0.6180
well-102497,507.2500,4,  0.0020,  0.9750,  0.5470,  0.1650,  0.6180
well-102497,507.5000,4,  0.0010,  0.9910,  0.5740,  0.1540,  0.6180
well-102497,507.7500,4,  0.0050,  0.9360,  0.5340,  0.1720,  0.6180
well-102497,508.0000,4,  0.0070,  0.9210,  0.5110,  0.1810,  0.6180
well-102497,508.2500,4,  0.0000,  0.9930,  0.5750,  0.1540,  0.6180
well-102497,508.5000,4,  0.0000,  1.0000,  0.6290,  0.1300,  0.6180
well-102497,508.7500,4,  0.0000,  1.0000,  0.6710,  0.1100,  0.6180
well-102497,509.0000,4,  0.0000,  1.0000,  0.6790,  0.1170,  0.6180
well-102497,509.2500,4,  0.0000,  1.0000,  0.6590,  0.1260,  0.6180
well-102497,509.5000,4,  0.0000,  1.0000,  0.5930,  0.1510,  0.6170
well-102497,509.7500,4,  0.0020,  0.9730,  0.5300,  0.1740,  0.6170
well-102497,510.0000,2,  0.0050,  0.9450,  0.4980,  0.1860,  0.6170
well-102497,510.2500,4,  0.0020,  0.9790,  0.5760,  0.1570,  0.6170
well-102497,510.5000,4,  0.0010,  0.9810,  0.5630,  0.1580,  0.6170
well-102497,510.7500,4,  0.0000,  1.0000,  0.6570,  0.1270,  0.6170
well-102497,511.0000,4,  0.0000,  1.0000,  0.6190,  0.1410,  2.0580
well-102497,511.2500,4,  0.0000,  1.0000,  0.6110,  0.1440,  2.0580
well-102497,511.5000,4,  0.0000,  1.0000,  0.6010,  0.1480,  2.0580
well-102497,511.7500,4,  0.0000,  1.0000,  0.5740,  0.1570,  2.0580
well-102497,512.0000,4,  0.0000,  1.0000,  0.5320,  0.1730,  2.0570
well-102497,512.2500,2,  0.0000,  1.0000,  0.4970,  0.1860,  2.0570
well-102497,512.5000,2,  0.0000,  1.0000,  0.4700,  0.1930,  2.0570
well-102497,512.7500,2,  0.0000,  1.0000,  0.4450,  0.2050,  2.0570
well-102497,513.0000,2,  0.0000,  1.0000,  0.3840,  0.2280,  2.0570
well-102497,513.2500,2,  0.0000,  1.0000,  0.3370,  0.2450,  2.0560
well-102497,513.5000,2,  0.0000,  1.0000,  0.3410,  0.2440,  2.0560
well-102497,513.7500,2,  0.0000,  1.0000,  0.3690,  0.2330,  2.0560
well-102497,514.0000,2,  0.0000,  1.0000,  0.4350,  0.2090,  2.0560
